nigerian	28	519	27	33	491	6	13.0
umpire	513	538	32	35	24	3	7.0
worry	18	280	18	31	261	13	28.0
aden	29	186	29	33	157	3	8.0
urge	21	79	21	28	58	7	16.0
bop	40	135	30	31	94	0	2.0
ceased	24	137	24	26	112	1	4.0
yeah	25	46	25	27	21	1	4.0
deported	24	65	24	27	41	3	8.0
redundant	103	175	29	30	72	0	2.0
feels	21	27	21	27	6	6	13.0
metric	47	49	30	31	1	0	2.0
##rio	29	260	28	33	231	4	9.0
mans	27	616	24	38	589	13	29.0
string	24	593	24	35	569	11	24.0
hem	27	261	27	36	234	9	19.0
shoe	23	588	24	36	564	12	25.0
accurate	24	285	25	33	260	8	18.0
##be	22	543	22	33	520	11	24.0
##sic	31	578	31	36	546	5	11.0
rabbit	24	524	24	35	500	11	24.0
##iring	26	66	27	28	39	1	3.0
bytes	28	48	27	28	20	0	2.0
tor	20	517	20	33	496	13	28.0
touch	21	140	21	35	118	13	29.0
##nk	23	30	24	30	6	6	13.0
##nsor	27	115	26	32	87	5	11.0
acc	22	282	20	36	259	16	35.0
##ze	22	513	22	32	491	10	22.0
compound	21	523	21	33	501	12	26.0
skirts	271	567	33	35	296	1	3.0
ups	21	136	21	30	115	9	19.0
medal	25	511	25	34	485	9	19.0
##land	22	117	22	32	94	9	20.0
blonde	29	564	28	38	535	10	21.0
columbus	27	552	27	35	525	8	17.0
ease	27	533	27	35	506	7	16.0
plantation	27	515	27	31	487	3	7.0
seasonal	31	275	29	33	243	3	8.0
##ato	23	276	23	34	252	11	23.0
bankrupt	26	496	25	31	470	5	11.0
andreas	43	559	28	34	515	5	11.0
audit	24	183	24	31	159	7	15.0
solomon	28	552	28	37	523	9	19.0
lowers	25	96	23	25	70	2	5.0
cheaper	26	177	26	31	150	5	11.0
traded	21	239	21	29	217	7	15.0
lend	31	486	26	35	454	9	19.0
defendant	29	539	28	35	509	6	14.0
yo	22	458	21	34	436	12	26.0
swollen	28	510	28	31	481	3	7.0
diplomacy	26	261	26	31	234	4	10.0
alleging	24	120	24	29	96	4	10.0
resistant	25	508	25	31	483	5	12.0
bavarian	518	525	34	35	6	0	2.0
stevens	24	547	24	34	522	10	21.0
##oid	30	139	30	32	108	1	4.0
suffers	20	128	20	25	108	4	10.0
immigrant	28	515	28	35	487	6	13.0
godfrey	31	50	31	32	19	0	2.0
fossil	25	136	25	31	111	6	13.0
##sr	25	28	26	29	2	2	6.0
##kha	27	123	26	32	95	5	12.0
suits	25	488	25	30	463	5	11.0
ensuing	21	25	21	25	4	3	8.0
positions	21	125	21	32	103	10	22.0
dennis	24	245	24	29	220	4	9.0
##bil	25	309	25	36	283	11	24.0
unbeaten	75	177	29	31	101	1	4.0
##use	25	261	25	32	235	6	14.0
indication	22	28	22	28	5	5	11.0
disruption	28	105	27	28	76	1	3.0
##fish	28	498	28	30	470	2	5.0
depot	24	192	24	32	167	8	17.0
179	28	43	27	28	15	0	2.0
##isk	29	59	29	30	30	1	3.0
##jian	31	35	27	28	3	0	2.0
parent	25	532	26	33	507	7	16.0
passport	28	177	27	33	149	6	13.0
nearing	24	57	24	27	32	2	6.0
spores	32	532	30	31	500	1	3.0
routinely	22	81	22	27	58	4	10.0
##era	24	154	23	32	130	8	17.0
dirty	26	276	26	30	250	4	9.0
wherever	22	26	22	25	3	3	8.0
romano	24	117	24	33	92	9	20.0
washed	25	518	24	34	493	10	21.0
testify	25	526	25	34	501	9	19.0
honorary	26	138	25	31	111	5	12.0
holden	25	168	26	29	142	3	7.0
236	26	34	25	26	7	1	3.0
mumbai	26	527	25	36	500	10	23.0
##ges	26	192	25	34	165	9	19.0
adoption	25	171	25	31	146	5	12.0
dried	26	522	26	31	496	5	11.0
knives	43	263	30	31	219	1	3.0
heal	101	545	33	35	444	2	5.0
louis	24	557	24	41	532	16	35.0
penguins	537	547	32	34	10	1	4.0
ruben	30	171	27	30	141	3	7.0
cote	28	287	28	35	259	7	15.0
bow	24	474	24	31	450	7	16.0
kiel	40	75	32	34	35	2	5.0
symbol	25	172	24	32	147	8	17.0
packard	23	174	23	34	151	10	23.0
companion	24	112	24	31	87	6	13.0
jesus	24	512	25	34	487	9	20.0
grandmaster	63	132	31	32	69	1	3.0
researching	21	24	21	24	2	2	5.0
fitzpatrick	23	86	23	27	62	3	7.0
nat	26	527	25	33	501	7	16.0
##earing	28	50	27	28	22	0	2.0
124	24	50	24	28	25	4	9.0
jewel	116	592	31	37	475	6	13.0
##rg	25	612	25	37	587	11	25.0
documentary	23	102	23	31	79	8	17.0
undermine	24	176	24	32	152	8	17.0
bouncing	26	105	25	27	78	1	4.0
##eyer	26	140	27	33	113	6	14.0
angelina	27	291	28	33	263	5	11.0
publicly	21	134	21	29	113	8	17.0
##lr	20	98	19	32	78	13	28.0
sterile	34	516	28	32	482	3	8.0
121	24	50	23	29	26	5	12.0
abuses	23	499	24	33	476	9	19.0
horror	26	251	26	31	224	5	11.0
abrupt	72	169	29	32	97	2	6.0
forge	28	62	29	31	33	1	4.0
bracelet	563	566	34	35	2	1	3.0
pharmaceutical	50	264	29	32	213	3	7.0
pius	58	280	31	33	222	1	3.0
nausea	30	529	30	33	499	2	5.0
extracted	27	38	27	28	10	0	2.0
taps	25	26	25	26	1	1	3.0
dancer	26	511	26	31	485	4	10.0
##nted	24	51	23	25	27	1	4.0
##bola	26	564	24	36	537	11	25.0
ought	26	88	26	30	62	3	8.0
scattered	22	55	22	27	32	5	11.0
sparkled	25	126	25	27	100	2	6.0
chains	24	583	24	36	558	11	25.0
emergence	24	26	24	25	1	0	2.0
salsa	39	128	29	30	89	0	2.0
erika	40	516	29	32	476	2	5.0
weekdays	72	166	28	29	93	1	3.0
handle	24	542	24	34	518	10	22.0
kevin	21	533	21	35	511	13	28.0
listening	25	251	24	29	225	4	9.0
consistently	25	45	25	27	19	1	4.0
##quin	80	287	32	34	207	2	5.0
palms	29	254	27	32	225	5	11.0
engulfed	24	101	24	29	77	4	9.0
prefers	22	67	23	25	44	1	4.0
foam	60	526	29	33	466	4	10.0
##nst	23	30	24	30	6	5	12.0
ranking	21	28	21	28	7	6	14.0
fore	24	290	24	35	265	10	23.0
pregnancy	27	561	27	35	533	8	18.0
meadows	77	517	28	31	439	2	6.0
doha	90	551	30	36	460	5	12.0
##och	26	583	27	39	556	12	26.0
berman	25	32	24	27	6	2	5.0
understanding	23	517	23	32	493	8	18.0
rao	146	558	35	37	411	1	4.0
reserves	25	278	24	33	252	8	19.0
blackened	29	166	26	30	136	3	8.0
poisoning	26	262	25	31	236	5	11.0
##git	27	556	26	34	529	7	16.0
cheney	28	578	29	40	549	11	25.0
burn	22	554	22	33	532	11	24.0
breasts	42	91	29	30	49	0	2.0
##iness	22	167	22	30	145	7	16.0
dictatorship	23	47	22	28	23	5	11.0
instance	21	237	22	29	215	7	16.0
raped	25	546	25	33	521	8	19.0
competent	89	503	30	31	413	0	2.0
##ares	33	115	28	29	81	0	2.0
##car	22	124	22	29	102	7	15.0
situations	25	130	25	30	104	4	10.0
mercenaries	74	250	29	31	176	1	3.0
##rations	25	25	25	26	0	0	2.0
freddy	26	27	26	27	0	0	2.0
unlike	19	25	19	24	6	5	11.0
##zine	23	172	23	29	148	5	11.0
method	24	283	24	34	258	10	22.0
libraries	40	521	26	33	481	6	14.0
check	24	566	24	34	542	9	21.0
venture	23	265	23	32	241	8	19.0
ear	26	609	21	36	583	15	32.0
crops	43	526	29	34	483	5	11.0
tire	32	179	28	31	147	2	6.0
brick	26	570	27	35	543	8	18.0
##has	26	160	26	33	134	7	15.0
occupied	20	41	20	29	21	8	19.0
##mbo	31	73	31	33	41	1	3.0
##osi	29	140	30	34	110	3	8.0
##ssi	30	309	30	36	279	6	13.0
disagree	25	470	26	32	444	6	13.0
abdominal	27	72	28	30	45	2	5.0
##ka	22	586	23	40	563	17	38.0
beta	30	80	28	32	49	4	10.0
##uk	25	592	25	37	566	12	26.0
buckingham	291	560	35	37	269	2	6.0
cure	31	549	28	34	518	6	13.0
tal	22	76	21	28	53	6	14.0
household	24	525	25	31	500	6	14.0
356	30	76	30	31	45	0	2.0
dentist	74	562	30	36	487	6	13.0
contested	26	135	24	27	108	2	6.0
wealth	24	525	24	32	500	8	18.0
##case	184	557	32	34	373	1	4.0
confusing	30	164	27	29	133	1	4.0
benches	262	270	32	32	7	0	2.0
1963	26	163	26	30	137	4	9.0
##vies	24	25	24	25	1	0	2.0
grabbed	24	162	23	29	137	5	11.0
clothing	23	184	24	32	161	8	18.0
hometown	25	193	25	34	168	8	18.0
honors	25	126	25	30	100	4	10.0
mistress	23	28	23	28	4	4	10.0
contracted	21	48	22	30	26	7	17.0
pound	47	578	29	37	530	7	15.0
kraft	26	495	26	31	469	5	12.0
hammering	26	31	26	27	4	0	2.0
flash	22	61	22	32	38	9	21.0
operate	20	105	20	30	84	9	21.0
rounds	27	183	26	33	156	6	14.0
##eck	25	633	25	38	608	12	27.0
fanny	91	527	28	35	435	6	14.0
##tree	23	282	23	34	259	10	23.0
downloads	37	119	25	27	82	2	5.0
oceans	29	540	28	33	510	5	12.0
sci	24	165	24	33	140	9	20.0
pcs	25	167	25	33	142	7	17.0
##ised	21	103	22	30	82	7	17.0
##ysis	61	100	27	29	38	1	3.0
##abe	25	566	25	38	540	13	29.0
romania	25	558	25	37	532	12	26.0
##lika	25	28	25	28	3	3	7.0
helicopters	23	548	23	36	525	13	28.0
leslie	25	530	25	34	504	9	20.0
filipino	136	531	30	38	395	7	17.0
##zu	28	31	28	31	3	2	5.0
##rill	30	189	30	33	158	3	7.0
embark	26	488	25	29	461	3	7.0
acted	21	70	21	26	49	5	12.0
shia	30	552	30	34	522	4	9.0
ding	26	27	26	27	1	0	2.0
retreat	22	171	22	30	149	7	17.0
stability	33	535	29	35	501	6	14.0
deng	24	129	25	29	104	4	10.0
ears	96	593	30	38	497	7	17.0
clive	25	26	24	25	1	0	2.0
speaker	24	552	24	39	528	14	32.0
traditionally	24	125	23	29	100	5	12.0
populations	24	82	24	29	58	5	11.0
hedge	32	556	29	34	523	4	10.0
profitable	169	507	29	33	338	4	10.0
unwanted	22	106	22	30	83	8	18.0
tortured	27	253	27	32	226	4	10.0
##aster	110	294	30	33	183	3	7.0
##kh	26	596	26	38	570	11	25.0
##air	22	141	21	32	118	10	22.0
##gl	26	597	27	37	570	10	23.0
stroke	22	272	22	34	249	11	25.0
cheers	27	173	27	29	145	1	4.0
theirs	24	27	25	26	2	1	3.0
installing	21	23	22	23	2	1	3.0
nz	29	132	25	33	103	7	17.0
wiped	24	509	24	30	485	6	14.0
contraction	27	129	26	29	102	2	6.0
considers	20	95	20	27	75	6	15.0
marie	25	258	24	32	233	7	17.0
cleaning	23	533	23	34	509	10	23.0
unclear	22	270	23	31	248	8	19.0
seldom	25	99	25	26	73	0	2.0
##lab	23	51	23	29	28	6	14.0
lawful	28	170	28	29	142	1	4.0
pattern	26	86	26	29	59	2	6.0
economists	23	133	23	30	109	6	15.0
underwater	29	165	24	30	135	5	11.0
silicon	35	174	28	32	138	4	9.0
noon	26	143	27	31	116	4	10.0
desmond	102	614	37	40	512	2	6.0
possess	22	23	22	23	0	0	2.0
mercedes	32	543	31	34	510	3	7.0
1960	24	170	24	31	145	6	14.0
merely	23	71	23	27	48	4	10.0
pumps	130	165	27	28	35	0	2.0
mab	117	150	33	35	33	1	4.0
vo	21	138	18	32	117	13	29.0
physician	25	524	25	31	499	6	14.0
plato	264	575	33	38	310	5	11.0
les	24	181	21	31	156	9	21.0
petrol	60	555	30	38	494	7	16.0
senators	30	561	27	36	530	9	20.0
translator	27	127	26	28	99	2	5.0
starred	20	57	20	25	37	4	10.0
memorable	27	49	27	28	21	0	2.0
thirty	19	46	20	29	26	9	21.0
poison	54	563	25	35	508	9	21.0
lime	26	63	26	31	37	4	10.0
##86	26	113	26	32	87	5	12.0
paintings	23	71	23	28	48	5	11.0
nguyen	24	170	24	26	146	2	5.0
icc	31	563	29	36	531	6	15.0
tennessee	28	543	28	37	514	9	21.0
tibetan	56	552	30	41	496	10	23.0
views	24	130	25	31	106	6	15.0
activate	24	25	24	25	0	0	2.0
2018	28	46	28	31	18	2	6.0
charming	27	170	27	29	142	2	5.0
dundee	92	488	33	34	395	0	2.0
disturbance	29	58	27	29	29	2	5.0
grandparents	25	28	25	27	3	2	6.0
frequency	27	34	27	30	6	2	6.0
yusuf	27	102	27	28	75	0	2.0
shorts	116	559	30	36	442	6	13.0
nationwide	20	273	20	33	253	12	28.0
##rry	32	68	29	31	36	2	5.0
waving	22	24	23	24	2	1	3.0
claiming	21	177	21	32	156	11	24.0
dependent	25	58	26	30	32	4	9.0
##work	26	81	26	30	54	4	9.0
combination	22	500	22	30	477	8	19.0
subordinate	25	34	24	25	8	0	2.0
##cha	23	505	20	31	482	11	24.0
alligator	75	269	29	30	193	0	2.0
utc	25	86	25	34	61	9	21.0
##ika	23	157	23	32	134	9	20.0
musa	26	53	26	30	27	3	8.0
gaping	29	30	29	30	1	0	2.0
rory	83	520	27	32	437	5	11.0
##lean	27	48	27	29	21	1	3.0
##uer	25	60	25	30	35	4	9.0
inflammation	29	513	27	33	484	5	11.0
grading	27	175	26	28	148	1	3.0
bolivar	30	44	31	31	14	0	2.0
warren	24	267	24	32	242	7	17.0
il	21	205	21	34	184	12	28.0
disadvantage	27	103	28	29	75	1	3.0
##like	85	102	28	29	17	0	2.0
##ahu	28	265	28	35	236	6	15.0
benefited	47	71	26	27	23	0	2.0
ink	23	196	23	34	172	11	24.0
intake	60	248	28	31	188	2	6.0
hammer	26	586	26	35	559	9	21.0
oversees	21	22	21	22	1	1	3.0
typical	24	52	24	30	28	6	13.0
concentrated	156	161	28	30	5	2	5.0
addressing	22	126	23	28	104	5	12.0
belonging	20	26	20	27	6	6	15.0
brothers	22	173	22	30	150	7	17.0
ashamed	52	533	29	33	480	4	9.0
##los	27	640	25	38	612	13	29.0
##eia	24	152	24	27	127	2	5.0
##eded	124	493	28	29	369	0	2.0
##hin	25	583	25	37	557	12	27.0
mill	21	552	20	36	530	15	34.0
amsterdam	101	551	28	35	450	6	15.0
felicia	170	506	30	32	336	2	5.0
climb	22	549	22	41	526	18	41.0
whipped	26	35	25	27	9	2	6.0
mob	24	48	24	28	23	4	9.0
lottery	23	137	23	32	114	9	21.0
kings	24	282	24	33	258	8	19.0
schleswig	116	194	34	35	77	0	2.0
##sy	22	74	23	30	51	6	15.0
##ont	29	53	29	31	23	2	5.0
1820	31	108	28	29	76	0	2.0
dismiss	26	239	26	32	213	6	14.0
constellation	27	518	28	32	490	4	9.0
momentum	43	519	26	35	476	8	18.0
potatoes	73	574	25	36	501	11	24.0
organ	25	500	25	31	474	5	13.0
draw	23	269	23	32	246	9	20.0
##ffen	28	81	27	30	52	2	5.0
canyon	27	580	27	41	552	13	29.0
placing	22	55	22	27	32	5	12.0
squadrons	87	497	29	31	410	1	4.0
dual	25	254	26	31	228	5	12.0
tai	25	32	25	29	7	4	9.0
kota	70	271	32	34	201	2	5.0
walsh	25	123	25	30	98	4	10.0
cornwall	31	139	31	33	108	2	5.0
##ience	24	134	24	32	110	7	17.0
relation	20	127	20	28	107	7	16.0
transcribed	122	125	27	28	3	0	2.0
##tz	23	147	23	35	124	12	27.0
ultimate	24	250	24	30	226	5	13.0
verdict	21	534	21	34	513	13	29.0
##dale	28	183	25	33	154	7	16.0
asking	18	264	18	29	245	11	25.0
##dust	25	252	25	30	226	4	10.0
filming	21	82	21	25	61	4	9.0
colleges	27	509	26	33	482	6	14.0
joyce	24	259	24	30	234	5	13.0
##fully	23	183	24	29	159	5	11.0
alexander	25	535	24	34	510	10	22.0
wendell	30	63	30	31	32	0	2.0
jaw	28	192	28	33	163	5	12.0
1962	25	51	25	29	25	4	9.0
plate	27	577	27	38	549	10	23.0
comedies	74	167	27	29	92	1	4.0
##nd	22	550	22	36	528	14	31.0
enabled	21	22	21	23	1	2	5.0
160	22	64	22	34	41	11	25.0
bamboo	31	551	31	35	520	3	8.0
tournaments	24	229	25	27	204	2	5.0
resort	25	543	24	34	518	10	22.0
rein	26	557	26	36	531	10	22.0
penny	33	578	29	40	544	10	23.0
preview	29	83	29	31	53	1	3.0
stem	24	552	23	34	528	10	24.0
##un	24	301	24	35	277	10	24.0
commonwealth	29	521	29	33	491	4	10.0
##uf	25	277	23	32	251	9	20.0
heath	27	564	28	38	536	10	23.0
mattress	30	576	29	36	546	6	15.0
##bat	25	122	24	32	97	7	17.0
pittsburgh	35	535	29	35	500	5	13.0
##uta	26	122	25	34	96	8	19.0
298	25	27	25	27	2	2	5.0
resembles	25	159	24	26	134	2	5.0
carmen	26	487	25	31	460	5	12.0
varied	69	80	26	27	10	0	2.0
vivid	26	28	26	28	2	2	5.0
faint	25	124	25	29	98	4	9.0
adult	25	524	24	34	499	9	21.0
armenians	47	478	29	30	431	0	2.0
rick	24	513	24	35	489	10	24.0
inscribed	24	99	25	27	74	2	5.0
rivals	22	72	22	26	50	4	9.0
coma	24	584	23	37	560	13	29.0
italia	26	65	25	26	38	0	2.0
##tic	21	148	22	34	127	11	26.0
sniffing	23	498	23	30	474	6	15.0
tight	24	527	24	32	503	7	17.0
logo	25	61	25	28	35	3	7.0
1911	29	32	29	30	3	1	3.0
principles	23	259	22	31	236	9	20.0
overtime	285	580	34	35	295	0	2.0
fulham	64	126	28	29	62	0	2.0
redesigned	23	24	23	24	1	1	3.0
carbon	30	590	29	35	559	6	14.0
scenes	25	169	26	30	143	4	9.0
##cke	28	52	29	31	23	2	5.0
styles	85	136	28	30	50	1	4.0
ideas	23	42	22	29	19	6	15.0
count	19	586	19	40	567	20	45.0
rubbing	24	57	24	27	32	3	7.0
warm	26	517	26	33	491	7	16.0
1960s	24	63	23	31	39	7	16.0
defeats	68	158	23	26	90	2	6.0
shoots	20	121	20	27	100	7	16.0
substitution	27	38	28	30	11	2	5.0
bury	26	101	24	28	75	4	10.0
hamilton	23	239	24	32	215	8	18.0
tam	23	596	22	37	573	15	33.0
##tation	23	109	23	29	85	6	14.0
##rini	26	166	24	29	140	4	9.0
americas	26	175	26	32	149	6	14.0
mississippi	26	569	26	38	543	11	26.0
chromosome	54	188	29	31	133	2	5.0
##ju	22	148	22	35	125	12	27.0
atp	45	75	28	29	29	0	2.0
rainforest	158	531	27	34	372	6	14.0
##hat	28	186	28	33	158	4	11.0
pirates	26	520	27	33	493	6	14.0
surf	28	282	25	33	254	7	16.0
scrap	25	274	24	32	248	7	17.0
countryside	73	541	28	34	468	6	14.0
hector	85	507	26	31	422	4	11.0
cop	23	565	23	36	541	13	30.0
fond	26	559	26	35	533	9	20.0
expedition	21	83	21	29	61	7	17.0
restart	25	130	25	29	104	4	9.0
loyalists	23	67	23	29	43	5	12.0
shallow	32	519	30	34	487	3	8.0
9th	25	29	25	28	3	3	7.0
arena	24	535	24	33	511	9	21.0
longtime	24	125	24	30	100	6	14.0
profiles	27	98	25	28	71	3	7.0
opium	103	538	28	33	434	5	12.0
skills	24	248	24	32	224	7	17.0
unfair	26	85	26	29	59	2	6.0
highs	24	510	24	32	486	8	19.0
##dler	23	109	23	31	85	7	17.0
defending	27	162	27	32	135	4	11.0
surrounded	20	235	19	31	215	11	25.0
reyes	27	76	26	29	49	2	6.0
meaning	20	185	20	32	164	12	27.0
hike	22	561	22	37	538	14	31.0
extent	28	542	27	33	514	6	14.0
disappointing	26	245	27	29	218	2	6.0
##uchi	23	25	24	25	1	1	4.0
marvel	25	123	25	29	97	4	10.0
limits	23	516	23	32	493	8	19.0
spin	24	178	23	32	153	8	18.0
travelers	26	527	26	32	501	5	13.0
barrels	24	575	24	40	550	15	34.0
saharan	28	281	28	34	253	5	12.0
##me	22	145	19	32	122	13	29.0
marianne	51	488	28	30	436	2	5.0
sway	28	109	27	30	81	3	7.0
drinks	23	480	23	31	457	7	17.0
supporter	24	257	24	30	233	5	13.0
blu	23	138	23	32	115	8	19.0
branded	21	39	21	26	18	5	12.0
##ology	24	47	23	28	23	4	11.0
fusion	26	47	26	28	21	1	4.0
pistol	26	258	26	30	231	4	10.0
1974	24	270	25	33	245	8	18.0
tape	25	587	25	35	561	10	23.0
priced	30	540	27	36	510	8	19.0
1903	55	545	33	35	490	1	3.0
##frey	27	29	27	29	2	1	4.0
category	23	71	24	33	48	9	21.0
prosecution	21	185	21	32	164	10	24.0
fei	24	136	24	29	111	4	11.0
grandfather	23	137	23	30	113	6	14.0
tanzania	279	586	37	39	307	2	5.0
##thal	114	282	31	32	168	0	2.0
disappearance	23	112	23	32	88	8	19.0
lighthouse	27	265	27	32	237	4	11.0
distribution	25	272	25	34	246	9	20.0
noticed	21	160	21	30	138	9	20.0
cartoons	24	167	25	30	142	4	11.0
toxic	27	106	26	30	79	3	8.0
proportion	26	183	26	33	157	7	16.0
imminent	25	91	25	31	65	6	14.0
harshly	53	88	28	29	35	1	3.0
pine	25	281	24	34	255	9	22.0
##lit	26	80	25	33	54	7	16.0
inclined	28	479	27	30	451	2	6.0
ecuador	29	567	27	39	537	11	25.0
doors	24	182	24	32	157	7	17.0
savings	28	525	26	33	496	7	17.0
maj	22	140	22	34	118	12	27.0
##omp	26	279	26	33	253	6	15.0
ps	23	184	23	33	161	10	23.0
cyrus	28	486	27	29	458	2	5.0
terminal	26	253	25	33	226	8	19.0
undergraduate	25	183	24	32	158	7	16.0
staged	24	170	23	30	145	6	15.0
maxi	28	90	29	29	61	0	2.0
alto	27	179	28	30	151	2	5.0
##movable	30	31	29	30	0	0	2.0
handheld	64	532	27	33	467	5	12.0
uprising	22	128	23	30	105	7	16.0
inquiries	38	122	27	29	84	2	6.0
instruments	22	496	22	32	474	10	23.0
transition	21	243	21	29	222	8	19.0
delivering	22	129	22	29	106	6	15.0
##ak	21	525	21	36	503	14	33.0
moonlight	68	80	31	32	11	0	2.0
erosion	28	260	28	31	232	2	6.0
cooper	22	536	23	35	514	12	27.0
limit	26	523	25	33	496	7	17.0
bishops	25	257	25	31	231	6	14.0
liner	28	274	25	34	245	8	18.0
henri	25	515	25	36	489	10	24.0
hawaii	28	555	29	38	527	8	20.0
eric	23	276	21	38	253	17	38.0
slice	28	276	28	33	247	5	12.0
tis	28	108	27	29	80	2	5.0
tens	22	68	23	29	45	6	14.0
adrian	24	122	24	29	97	4	11.0
protocol	25	288	25	34	263	9	21.0
1988	24	74	24	33	50	8	20.0
tactic	52	132	30	32	80	1	3.0
depending	24	142	24	31	118	6	15.0
cork	50	260	30	34	210	3	7.0
predecessor	21	24	21	24	3	2	6.0
##sz	27	32	26	29	5	2	5.0
supplied	23	62	23	27	38	4	9.0
rats	28	517	27	33	488	5	12.0
tackled	25	32	25	27	6	2	5.0
rap	23	514	23	36	490	12	28.0
literary	25	29	25	29	4	4	9.0
calendar	23	30	23	29	6	6	14.0
buyers	91	538	29	35	446	5	13.0
insists	21	226	21	27	205	5	13.0
funny	28	546	28	35	517	7	16.0
vance	28	253	28	31	224	2	6.0
semifinals	27	69	27	29	41	1	4.0
##die	25	104	26	30	78	4	11.0
##dling	25	131	24	28	106	4	9.0
cord	26	550	26	34	523	8	20.0
blog	24	62	24	30	37	6	14.0
##belt	28	134	27	28	105	0	2.0
delicately	66	86	28	29	20	0	2.0
column	26	156	26	30	130	4	10.0
extensive	22	107	22	30	85	8	19.0
##yer	25	137	25	32	112	7	17.0
baton	34	541	32	34	506	2	6.0
nike	32	139	27	31	106	3	8.0
##zza	25	315	25	38	290	12	28.0
touring	22	24	22	24	1	1	4.0
germans	25	493	25	30	467	4	11.0
##ener	25	28	26	28	2	2	6.0
proctor	30	255	29	30	225	0	2.0
##head	23	233	23	35	209	11	26.0
prevented	21	122	22	28	100	5	13.0
hood	26	190	26	34	164	7	16.0
colonel	28	555	28	35	526	7	16.0
urgently	29	30	28	29	1	0	2.0
sato	29	270	29	31	241	2	5.0
##gh	21	594	20	40	572	20	45.0
divide	27	592	25	38	565	12	28.0
proposes	26	120	23	26	93	2	5.0
##words	25	124	24	27	99	3	7.0
##born	23	28	23	28	4	4	11.0
stranded	23	81	23	28	58	5	13.0
threaten	21	70	21	27	48	5	13.0
sleeps	26	179	25	29	153	4	10.0
tata	26	532	26	36	505	10	23.0
julian	24	87	24	28	63	4	10.0
harvested	28	481	26	30	453	4	10.0
##keepers	21	253	21	30	232	8	19.0
##wo	25	138	24	34	113	9	22.0
##km	28	558	27	34	530	7	17.0
rob	25	550	26	35	524	9	22.0
##late	56	83	24	25	26	0	2.0
ingredients	63	528	27	33	465	5	12.0
silence	25	526	25	33	501	8	18.0
cracks	25	172	24	29	146	4	11.0
yearly	28	135	27	32	106	4	10.0
tak	25	182	25	30	157	4	11.0
folding	41	278	26	31	237	4	10.0
conservation	27	282	27	35	254	8	19.0
locate	23	450	23	27	426	3	7.0
fielder	29	133	29	31	104	1	3.0
coastal	26	538	27	35	512	8	18.0
##ric	28	89	28	30	61	2	6.0
revival	24	121	24	29	96	4	11.0
seniors	33	531	31	35	497	4	9.0
arroyo	32	563	28	34	530	6	14.0
archive	135	135	31	31	0	0	2.0
##chi	23	252	23	35	229	12	28.0
##ites	22	83	22	30	61	8	19.0
##lad	27	81	28	34	53	5	13.0
persians	28	522	28	33	494	4	11.0
neil	26	539	26	35	512	9	22.0
footage	27	534	26	33	507	6	14.0
addressed	23	118	23	29	94	5	12.0
axel	59	289	28	33	229	5	13.0
unidentified	25	183	25	31	158	6	14.0
connolly	32	175	30	33	143	2	5.0
##xing	26	174	26	30	147	4	10.0
uneven	507	518	34	36	11	2	5.0
consortium	26	509	26	31	482	4	11.0
kite	45	191	29	34	145	4	10.0
##tes	20	129	20	31	109	10	24.0
autism	29	184	29	31	155	2	6.0
quan	34	107	29	30	73	1	4.0
owed	23	100	23	29	76	5	12.0
reminder	24	26	24	26	2	1	4.0
squads	26	33	26	28	6	2	5.0
consulted	23	26	23	26	2	2	6.0
wore	21	79	21	26	57	4	11.0
hepburn	27	567	27	37	540	9	22.0
submarines	25	500	24	30	474	5	12.0
reunite	34	252	26	27	218	1	3.0
callahan	26	58	26	28	32	2	5.0
406	27	28	27	28	0	0	2.0
possession	21	104	22	32	82	10	23.0
lord	22	593	22	38	571	16	38.0
mimi	69	262	31	32	193	0	2.0
##care	23	169	23	28	145	4	11.0
distributed	22	275	22	33	253	11	26.0
webber	25	27	26	27	1	1	3.0
factual	83	180	32	35	97	3	7.0
rocky	29	550	27	36	521	8	19.0
whales	46	578	31	38	532	6	15.0
191	24	28	25	28	3	3	8.0
cardinal	25	573	26	35	548	9	22.0
inflation	25	290	25	35	264	10	23.0
assessment	23	66	22	29	43	6	14.0
partners	22	493	22	32	471	10	23.0
willing	24	251	24	32	227	7	18.0
favorable	23	522	23	32	498	8	20.0
nepal	29	566	25	41	536	15	35.0
lincoln	28	583	28	36	554	7	18.0
insulted	73	244	26	29	171	2	6.0
900	23	103	23	32	79	8	20.0
amir	25	59	25	28	33	2	6.0
142	22	57	22	27	35	4	11.0
exclude	27	63	26	28	36	1	4.0
##ong	22	291	22	37	269	15	35.0
monkeys	44	525	30	36	480	5	13.0
celebration	25	160	25	31	135	6	14.0
benjamin	24	514	24	33	489	9	22.0
hobbs	180	494	31	32	313	0	2.0
watched	23	473	23	30	450	6	15.0
##ks	22	193	22	34	171	12	28.0
emma	26	500	26	34	474	8	19.0
airports	24	163	24	32	139	7	18.0
##wat	27	270	27	35	243	7	17.0
##lellan	27	56	27	29	28	2	6.0
noodles	260	502	31	35	241	3	8.0
##ira	26	85	26	35	59	9	21.0
jasmine	38	174	29	30	135	0	2.0
bills	25	581	25	40	556	15	35.0
zones	23	44	23	29	20	6	14.0
restricted	25	526	25	32	501	6	15.0
proprietor	25	46	26	27	21	1	3.0
rovers	501	533	32	34	31	2	5.0
ousted	23	126	23	29	102	5	13.0
